Date,precipitation_mm,temp_max,temp_min,humidity,wind_speed,solar_radiation,pressure
2001-02-01,0.0,28.67,21.86,66.47,1.14,5.01,101.04
2001-02-02,0.0,29.42,20.78,80.56,1.75,4.02,101.43
2001-02-03,0.0,28.56,21.59,72.53,2.81,4.82,101.36
2001-02-04,0.0,31.3,22.79,76.05,1.63,6.19,101.34
2001-02-05,0.0,31.76,19.14,84.06,3.01,5.98,101.22
2001-02-06,0.0,30.68,18.41,74.91,1.75,5.86,101.07
2001-02-07,0.84,30.38,22.77,74.78,0.73,5.89,100.74
2001-02-08,0.0,31.64,21.02,61.18,1.54,6.42,101.04
2001-02-09,0.0,28.72,17.1,69.74,2.24,6.46,101.06
2001-02-10,0.0,29.81,17.82,74.05,1.65,5.77,101.79
2001-02-11,0.1,30.01,21.04,67.09,1.85,5.86,101.1
2001-02-12,0.0,31.26,20.82,67.46,1.94,5.89,101.14
2001-02-13,0.0,30.05,21.89,70.32,2.14,6.46,100.79
2001-02-14,0.0,29.94,19.22,63.07,2.73,6.53,101.15
2001-02-15,0.0,29.98,20.88,70.34,1.73,5.08,100.75
2001-02-16,0.0,31.48,20.92,70.72,2.9,6.64,101.64
2001-02-17,0.0,30.16,19.62,81.09,2.42,5.94,101.27
2001-02-18,0.0,30.63,20.22,77.82,2.39,5.33,101.4
2001-02-19,0.0,30.29,18.16,72.72,0.35,6.11,101.17
2001-02-20,0.0,31.63,22.07,66.11,2.88,5.12,101.22
2001-02-21,0.0,30.5,19.62,73.81,0.77,5.96,101.34
2001-02-22,0.0,28.2,20.11,70.31,3.0,5.12,100.95
2001-02-23,0.76,32.57,22.49,69.58,1.31,5.89,101.09
2001-02-24,0.0,30.11,20.37,72.42,1.38,5.21,101.18
2001-02-25,0.0,30.87,20.45,63.34,3.0,5.53,101.33
2001-02-26,0.0,29.47,21.62,70.79,2.42,5.0,101.22
2001-02-27,0.0,31.65,21.06,68.46,1.23,5.41,100.93
2001-02-28,0.0,32.02,19.57,71.95,1.27,3.95,101.0
2001-03-01,0.0,31.16,24.63,81.64,2.75,5.51,101.04
2001-03-02,1.14,31.0,26.54,70.67,3.75,5.31,101.06
2001-03-03,0.0,31.31,23.3,71.24,1.33,5.6,101.19
2001-03-04,0.0,33.79,24.05,80.91,2.89,5.44,101.32
2001-03-05,0.0,31.31,25.57,84.15,2.17,6.57,101.58
2001-03-06,0.0,32.09,22.3,71.08,3.42,6.17,101.18
2001-03-07,0.0,33.83,23.36,71.62,1.88,6.66,101.17
2001-03-08,0.0,33.7,25.58,83.44,3.8,6.73,100.38
2001-03-09,0.0,35.76,23.62,78.61,1.66,6.61,101.31
2001-03-10,0.0,34.06,25.79,76.63,2.27,4.31,100.84
2001-03-11,0.0,33.82,23.21,84.56,1.48,6.15,101.2
2001-03-12,0.0,31.14,26.45,84.76,1.88,6.0,100.96
2001-03-13,0.0,31.82,24.29,78.86,2.85,5.41,100.97
2001-03-14,0.0,30.23,24.63,75.76,3.45,6.93,100.87
2001-03-15,4.06,31.7,23.65,80.93,3.65,4.81,100.91
2001-03-16,0.0,34.77,23.01,65.15,3.07,5.39,100.99
2001-03-17,0.0,34.34,25.37,70.42,3.58,6.94,100.94
2001-03-18,0.0,33.93,27.82,75.5,1.83,7.13,100.42
2001-03-19,0.0,32.52,24.25,71.86,2.27,7.13,100.15
2001-03-20,0.0,32.18,25.72,70.91,1.19,6.96,101.24
2001-03-21,0.0,33.53,23.37,76.08,1.68,6.88,101.22
2001-03-22,0.0,33.02,25.8,78.73,3.65,5.63,100.38
2001-03-23,0.0,32.48,25.0,74.73,1.71,6.9,101.6
2001-03-24,12.37,36.44,25.29,73.65,4.08,3.98,100.65
2001-03-25,0.0,31.4,26.41,77.87,3.62,4.93,100.49
2001-03-26,0.0,32.8,22.07,79.04,2.2,5.88,101.13
2001-03-27,0.0,34.54,23.34,83.14,2.27,7.27,101.1
2001-03-28,0.0,32.81,24.76,70.11,2.43,6.27,100.85
2001-03-29,0.0,32.28,25.05,70.1,1.58,4.65,100.36
2001-03-30,0.0,30.99,26.89,71.1,2.64,6.41,101.63
2001-03-31,0.0,32.21,22.48,69.88,2.28,5.23,101.05
2001-04-01,0.0,31.93,24.6,71.59,3.3,6.2,100.35
2001-04-02,0.0,34.4,23.52,75.39,3.19,6.11,100.43
2001-04-03,1.14,32.69,23.12,71.22,2.64,6.96,101.0
2001-04-04,45.8,30.86,23.65,82.85,4.35,1.97,101.1
2001-04-05,0.0,33.21,26.15,74.58,2.03,6.68,100.85
2001-04-06,0.0,31.42,23.84,74.26,3.17,6.17,100.51
2001-04-07,0.0,32.22,24.89,81.04,3.41,5.55,101.28
2001-04-08,0.0,33.34,25.06,81.73,2.92,5.92,101.58
2001-04-09,0.0,34.35,25.82,84.68,3.62,6.44,100.44
2001-04-10,0.0,33.22,24.37,70.98,2.19,5.67,100.76
2001-04-11,0.67,33.45,21.5,63.12,2.23,5.84,100.96
2001-04-12,0.0,35.56,26.78,75.78,3.32,6.14,100.5
2001-04-13,0.0,32.29,25.49,66.81,2.6,6.26,100.94
2001-04-14,9.7,29.86,25.88,86.93,2.26,2.92,100.79
2001-04-15,0.0,32.92,24.63,77.54,1.77,6.91,100.48
2001-04-16,1.52,33.76,23.86,77.56,4.05,6.65,100.89
2001-04-17,1.02,31.05,25.1,73.26,2.1,6.48,100.44
2001-04-18,0.0,30.47,25.1,72.33,3.48,5.3,101.41
2001-04-19,0.0,30.4,24.91,76.41,2.63,5.71,100.82
2001-04-20,0.0,31.42,25.1,62.53,1.73,7.3,100.73
2001-04-21,0.0,31.26,21.35,72.39,3.41,4.61,100.55
2001-04-22,0.0,33.42,27.02,82.97,3.04,5.35,100.89
2001-04-23,0.0,32.78,22.55,77.17,2.99,7.42,101.1
2001-04-24,0.0,34.26,23.17,74.82,2.07,4.75,101.0
2001-04-25,0.0,36.79,24.5,73.86,3.3,5.27,100.92
2001-04-26,0.0,32.48,24.36,68.5,2.69,5.39,100.24
2001-04-27,0.0,34.81,24.45,75.25,3.25,6.15,101.28
2001-04-28,0.0,33.61,24.88,75.97,1.48,6.23,100.65
2001-04-29,0.0,32.06,25.13,65.83,1.26,7.49,100.68
2001-04-30,3.81,33.13,22.95,71.52,1.77,5.99,100.78
2001-05-01,14.92,34.79,24.37,85.0,4.02,4.6,101.04
2001-05-02,0.0,33.32,23.33,80.04,2.77,5.82,100.65
2001-05-03,1.27,33.02,25.88,69.34,3.11,6.63,101.14
2001-05-04,0.0,31.0,24.0,75.17,2.59,5.86,101.02
2001-05-05,0.0,34.16,25.77,74.52,2.83,6.31,100.65
2001-05-06,0.0,30.96,24.92,65.11,2.54,7.52,100.62
2001-05-07,0.0,32.27,22.8,70.83,1.99,6.09,100.92
2001-05-08,0.0,33.65,24.82,73.3,2.8,5.9,101.04
2001-05-09,0.0,32.99,23.63,73.54,2.14,6.79,100.72
2001-05-10,0.0,34.19,23.98,77.04,2.94,6.36,100.65
2001-05-11,0.0,31.32,25.98,86.1,2.51,5.16,100.91
2001-05-12,0.0,33.58,24.87,80.96,1.49,6.59,101.08
2001-05-13,0.0,34.25,23.99,77.01,1.92,6.68,101.25
2001-05-14,0.0,32.92,24.59,75.37,2.38,6.95,100.87
2001-05-15,0.0,33.53,24.1,68.28,2.67,6.07,101.44
2001-05-16,0.0,34.93,24.32,77.67,3.17,6.97,101.22
2001-05-17,0.0,33.56,25.23,73.9,1.76,6.06,100.96
2001-05-18,0.0,31.65,23.5,74.3,2.75,5.58,101.31
2001-05-19,3.09,32.62,24.43,76.11,1.41,4.0,100.08
2001-05-20,0.0,34.43,28.39,86.54,2.35,5.91,101.2
2001-05-21,0.0,35.57,26.18,73.09,2.91,5.61,100.6
2001-05-22,0.0,35.76,25.53,70.86,0.89,6.12,101.14
2001-05-23,0.0,32.84,22.81,72.96,2.88,6.54,100.94
2001-05-24,0.0,32.59,23.31,74.09,0.76,6.14,101.33
2001-05-25,0.0,30.81,24.37,72.73,2.04,6.87,101.47
2001-05-26,0.0,32.11,24.83,74.89,2.76,5.99,100.66
2001-05-27,0.0,34.25,24.85,72.19,1.36,5.59,100.74
2001-05-28,0.0,34.56,23.56,71.2,1.08,6.38,100.35
2001-05-29,0.0,31.18,24.48,79.58,1.92,5.75,100.58
2001-05-30,0.0,31.43,25.06,72.25,2.75,5.29,100.95
2001-05-31,14.33,32.72,24.76,87.85,2.55,3.49,100.63
2001-06-01,2.83,27.1,22.04,88.8,2.79,2.91,100.51
2001-06-02,0.0,26.55,24.45,94.5,3.63,2.54,100.43
2001-06-03,6.16,28.93,23.35,91.01,2.55,2.18,100.58
2001-06-04,0.0,31.47,22.82,93.99,2.32,3.2,100.4
2001-06-05,0.0,31.27,24.08,86.99,3.08,4.33,100.07
2001-06-06,21.44,27.87,22.97,98.0,4.78,1.23,100.27
2001-06-07,4.38,31.91,24.49,93.45,3.13,2.38,100.07
2001-06-08,0.0,29.01,24.46,82.45,4.42,3.61,100.33
2001-06-09,6.29,29.21,22.96,89.05,3.49,2.33,100.39
2001-06-10,0.0,28.41,24.3,83.96,4.3,3.6,100.96
2001-06-11,250.0,25.33,20.89,97.75,5.19,1.0,100.44
2001-06-12,0.0,29.29,24.44,89.49,3.42,3.04,99.63
2001-06-13,17.81,30.77,24.33,95.91,2.86,1.0,100.38
2001-06-14,0.0,31.0,23.69,90.86,4.13,4.0,100.4
2001-06-15,55.73,30.1,21.12,98.0,3.87,1.97,100.28
2001-06-16,6.84,28.1,23.36,98.0,2.79,1.0,100.52
2001-06-17,0.0,30.92,23.08,79.94,3.29,3.23,100.79
2001-06-18,26.13,30.21,22.64,98.0,5.53,1.0,100.76
2001-06-19,9.86,28.34,23.95,98.0,3.02,1.0,100.38
2001-06-20,0.0,30.87,23.62,87.28,3.24,3.79,100.14
2001-06-21,0.0,29.12,26.12,90.85,3.04,3.01,100.47
2001-06-22,11.25,30.12,24.56,95.94,3.43,1.77,100.55
2001-06-23,7.23,30.04,23.87,83.55,5.11,3.53,100.38
2001-06-24,4.0,29.62,23.65,81.63,3.8,3.39,100.95
2001-06-25,250.0,26.42,22.49,82.59,6.54,1.0,99.99
2001-06-26,8.52,30.33,23.27,93.02,4.16,3.45,100.24
2001-06-27,1.24,29.02,25.47,89.8,2.81,3.48,100.51
2001-06-28,26.45,29.35,21.59,89.2,4.9,1.0,100.32
2001-06-29,4.6,29.8,23.41,85.1,3.12,3.06,100.34
2001-06-30,13.5,32.03,25.71,86.82,2.6,1.28,100.26
2001-07-01,136.18,28.74,21.37,98.0,4.23,1.0,100.76
2001-07-02,19.28,28.34,22.02,93.96,4.42,1.0,100.51
2001-07-03,17.65,30.09,23.78,90.3,3.6,2.07,100.57
2001-07-04,5.95,29.99,24.51,94.25,4.15,2.18,100.27
2001-07-05,25.1,29.95,22.4,90.12,4.87,2.8,100.67
2001-07-06,4.08,27.74,23.37,86.55,3.21,2.17,100.94
2001-07-07,96.46,26.34,22.71,88.7,4.86,1.63,100.55
2001-07-08,33.0,25.73,20.77,96.25,5.65,1.37,100.31
2001-07-09,101.19,28.96,23.59,90.53,4.46,1.0,100.32
2001-07-10,109.69,27.12,23.6,86.64,4.92,1.0,100.0
2001-07-11,63.12,27.97,24.32,98.0,5.11,1.0,100.42
2001-07-12,22.51,29.6,20.24,94.28,5.39,2.57,100.61
2001-07-13,0.0,25.96,22.88,84.17,3.47,1.74,100.9
2001-07-14,0.0,29.83,25.01,78.69,3.59,4.42,100.47
2001-07-15,14.0,29.13,23.32,98.0,3.02,1.11,100.64
2001-07-16,16.22,27.51,23.43,92.51,4.28,1.0,100.79
2001-07-17,11.26,30.04,21.93,98.0,3.37,2.25,99.99
2001-07-18,250.0,26.81,22.95,93.05,5.45,1.0,100.39
2001-07-19,0.0,27.03,24.23,84.62,2.24,2.86,100.54
2001-07-20,36.18,23.61,21.34,91.71,4.87,1.84,100.75
2001-07-21,23.84,29.02,23.53,91.3,3.69,2.37,100.77
2001-07-22,0.0,32.48,26.24,82.12,3.23,5.51,100.49
2001-07-23,188.35,28.79,24.16,89.95,4.32,1.0,100.47
2001-07-24,122.47,29.63,22.12,84.41,5.03,1.0,100.68
2001-07-25,0.0,31.09,23.74,96.16,4.0,2.89,100.43
2001-07-26,66.21,26.28,21.13,86.77,3.49,1.02,101.09
2001-07-27,27.69,27.14,22.03,92.51,3.4,1.0,100.32
2001-07-28,18.43,30.05,23.85,93.23,4.12,1.0,100.73
2001-07-29,125.32,27.24,22.0,92.3,5.96,1.15,100.4
2001-07-30,0.0,28.65,22.16,92.07,5.25,3.19,100.3
2001-07-31,12.03,27.45,22.8,86.8,3.73,1.45,100.16
2001-08-01,6.17,29.65,23.63,98.0,2.66,2.18,100.45
2001-08-02,17.58,29.34,24.76,96.8,4.25,1.03,100.36
2001-08-03,2.11,31.13,25.42,90.11,4.75,2.34,99.97
2001-08-04,55.69,28.69,23.16,98.0,3.43,1.43,100.51
2001-08-05,3.59,27.85,23.37,84.99,3.75,3.02,100.67
2001-08-06,26.03,28.26,25.73,97.91,6.37,1.0,100.53
2001-08-07,12.2,30.09,21.33,95.02,2.88,1.1,100.63
2001-08-08,1.05,32.56,24.57,89.81,3.84,4.39,100.38
2001-08-09,8.59,31.18,23.94,89.88,3.77,1.78,100.78
2001-08-10,6.11,28.05,24.42,95.56,4.56,3.56,100.61
2001-08-11,0.0,28.19,22.85,87.64,4.37,3.13,100.39
2001-08-12,165.4,28.38,22.62,89.26,5.03,1.45,100.57
2001-08-13,93.13,26.24,21.69,97.6,4.74,1.59,100.8
2001-08-14,0.0,29.9,22.54,87.61,4.3,3.92,100.36
2001-08-15,0.0,27.23,23.87,80.11,3.33,4.44,100.68
2001-08-16,1.59,27.59,23.9,85.54,3.11,3.6,100.31
2001-08-17,104.9,29.75,23.0,85.24,5.53,2.45,101.05
2001-08-18,5.06,30.44,24.52,95.09,3.59,2.81,100.6
2001-08-19,84.01,29.66,22.87,90.69,5.61,1.0,100.82
2001-08-20,0.0,27.71,23.84,83.77,3.94,3.47,100.02
2001-08-21,0.0,30.13,22.81,92.41,3.5,3.82,100.21
2001-08-22,31.71,26.28,21.63,98.0,4.23,1.0,100.02
2001-08-23,0.0,30.12,24.33,89.33,4.03,3.44,100.14
2001-08-24,64.06,26.64,21.76,94.74,4.28,1.11,100.82
2001-08-25,192.05,29.04,20.88,96.82,5.13,2.26,100.65
2001-08-26,6.27,30.61,22.73,94.08,3.26,2.32,100.73
2001-08-27,2.28,26.6,23.94,90.92,3.42,2.45,100.62
2001-08-28,13.64,30.81,22.34,92.6,3.26,1.0,100.61
2001-08-29,0.0,27.89,25.56,83.52,3.68,4.13,100.33
2001-08-30,0.0,30.78,22.02,95.26,3.51,3.02,100.41
2001-08-31,10.5,31.25,22.09,98.0,3.05,2.17,100.56
2001-09-01,0.0,28.02,24.97,87.94,4.92,3.13,100.27
2001-09-02,25.07,28.58,23.74,95.73,3.26,1.49,100.55
2001-09-03,0.0,31.56,23.12,92.63,3.68,4.88,100.06
2001-09-04,3.51,29.12,23.09,90.45,4.05,1.83,100.52
2001-09-05,1.15,29.1,24.74,85.18,3.83,2.56,101.18
2001-09-06,12.74,29.34,22.96,98.0,2.79,2.12,100.61
2001-09-07,59.07,27.8,21.01,96.0,4.68,1.02,101.08
2001-09-08,24.36,27.67,21.08,78.84,5.65,1.6,100.43
2001-09-09,0.0,31.58,23.22,98.0,3.37,2.4,100.58
2001-09-10,10.57,29.57,24.25,96.52,5.22,1.25,100.22
2001-09-11,4.36,32.66,22.67,91.44,3.24,1.57,100.56
2001-09-12,21.03,28.22,23.54,96.26,3.69,1.88,100.18
2001-09-13,39.74,27.81,24.16,98.0,4.06,1.0,100.77
2001-09-14,50.46,26.48,21.63,92.59,5.19,2.26,100.66
2001-09-15,21.87,28.74,22.92,93.62,3.8,2.27,100.89
2001-09-16,0.0,28.56,24.19,87.36,4.63,3.11,100.79
2001-09-17,0.0,29.44,24.09,90.74,3.95,3.06,100.36
2001-09-18,0.0,30.65,26.37,93.92,4.08,3.59,100.8
2001-09-19,24.2,26.45,24.45,89.05,5.0,1.53,101.1
2001-09-20,0.0,27.72,23.44,82.77,3.88,3.73,100.79
2001-09-21,13.35,30.33,23.73,89.74,4.11,1.0,99.57
2001-09-22,0.0,29.69,23.67,82.57,2.81,3.58,100.83
2001-09-23,0.0,29.12,24.2,86.15,3.81,2.97,100.58
2001-09-24,4.91,28.5,24.37,81.65,4.04,3.04,100.62
2001-09-25,17.79,31.03,23.26,87.85,3.9,1.0,100.38
2001-09-26,17.88,30.47,23.52,81.4,4.13,1.48,100.86
2001-09-27,55.44,27.78,22.1,98.0,3.8,1.83,100.48
2001-09-28,74.48,26.2,22.22,92.25,3.99,1.89,99.92
2001-09-29,5.28,26.43,23.38,94.88,2.81,1.85,100.97
2001-09-30,9.54,31.64,23.0,96.78,1.97,3.03,100.26
2001-10-01,3.27,31.12,22.59,84.34,1.45,4.93,100.89
2001-10-02,1.02,30.41,23.29,80.42,2.84,5.74,100.58
2001-10-03,0.0,29.93,23.17,80.25,3.39,4.35,100.76
2001-10-04,25.29,29.52,22.03,85.38,4.25,2.89,101.25
2001-10-05,0.0,31.3,22.03,78.57,2.44,5.31,100.91
2001-10-06,0.0,28.58,23.64,80.74,3.15,6.87,101.16
2001-10-07,15.61,30.09,23.32,79.77,1.54,1.91,100.69
2001-10-08,0.0,30.79,22.96,80.73,1.78,7.46,101.31
2001-10-09,0.0,29.82,22.41,84.34,0.85,4.75,100.83
2001-10-10,0.0,29.48,24.16,84.97,3.3,4.32,101.04
2001-10-11,3.0,31.25,23.24,77.89,2.8,3.86,100.69
2001-10-12,0.0,30.88,22.01,73.9,1.74,4.9,100.58
2001-10-13,0.0,30.49,24.45,76.69,1.85,5.3,100.49
2001-10-14,0.88,31.47,24.11,77.52,1.28,5.21,100.65
2001-10-15,24.73,27.71,23.14,89.28,3.36,2.1,101.03
2001-10-16,0.0,32.0,25.0,81.53,2.67,6.13,101.03
2001-10-17,0.0,29.75,22.91,75.71,1.8,4.19,100.88
2001-10-18,0.0,30.13,24.84,85.61,1.83,5.43,100.9
2001-10-19,0.0,32.34,22.65,77.03,1.09,6.03,101.56
2001-10-20,0.0,32.3,22.11,73.33,1.89,5.35,100.97
2001-10-21,0.0,32.38,21.9,83.35,3.05,5.16,101.04
2001-10-22,0.0,30.4,22.62,74.85,2.1,5.25,100.7
2001-10-23,0.0,30.15,24.24,76.56,1.62,2.74,100.73
2001-10-24,0.0,32.46,21.23,73.13,3.3,5.09,101.02
2001-10-25,0.0,27.17,21.89,75.2,2.32,5.22,101.46
2001-10-26,16.03,30.79,25.87,74.5,2.75,2.91,101.07
2001-10-27,0.0,30.97,25.14,71.85,2.24,4.43,101.06
2001-10-28,0.58,30.0,23.88,73.63,3.04,5.39,100.68
2001-10-29,4.22,30.59,23.34,77.22,2.22,4.63,100.94
2001-10-30,0.0,27.34,25.34,80.78,2.52,4.95,100.68
2001-10-31,0.26,27.99,20.81,85.24,2.21,3.99,101.05
2001-11-01,16.38,31.6,23.65,88.58,4.12,4.75,100.69
2001-11-02,0.0,29.19,24.16,75.79,2.31,6.21,100.74
2001-11-03,0.0,27.39,22.97,85.61,2.05,5.58,101.01
2001-11-04,3.38,31.61,23.16,70.07,2.95,3.69,100.52
2001-11-05,0.0,29.84,23.89,78.98,2.23,6.29,100.89
2001-11-06,7.07,29.84,21.05,81.14,2.91,5.27,101.1
2001-11-07,0.0,30.56,24.24,81.67,3.38,4.21,100.94
2001-11-08,0.62,30.83,23.1,77.88,2.59,5.03,100.68
2001-11-09,0.0,30.46,20.82,76.47,1.09,6.36,100.87
2001-11-10,3.3,30.97,23.16,84.03,1.72,4.05,100.7
2001-11-11,17.18,31.25,23.3,85.39,2.52,3.16,100.59
2001-11-12,0.0,30.57,23.3,75.02,4.07,4.73,101.09
2001-11-13,0.0,30.48,25.01,77.05,0.93,5.65,100.49
2001-11-14,0.0,29.85,22.61,75.31,1.68,5.49,100.88
2001-11-15,1.85,30.72,23.12,82.18,2.88,5.31,101.04
2001-11-16,0.0,31.37,22.46,77.78,1.75,5.51,100.71
2001-11-17,17.29,29.89,24.09,85.62,2.1,2.83,101.12
2001-11-18,0.0,30.99,21.53,82.1,2.17,3.6,100.94
2001-11-19,0.0,29.24,22.78,74.35,2.42,3.34,100.87
2001-11-20,0.0,30.52,21.94,87.02,1.41,4.56,100.56
2001-11-21,0.0,30.88,23.66,89.01,1.16,3.52,100.86
2001-11-22,5.1,31.19,23.27,81.06,1.08,4.79,100.95
2001-11-23,0.0,29.95,23.26,75.41,3.58,4.49,100.89
2001-11-24,3.8,32.66,21.93,72.39,2.55,4.5,100.72
2001-11-25,3.29,30.72,23.92,91.91,2.86,4.93,100.75
2001-11-26,0.0,31.59,23.07,83.8,1.88,4.38,101.14
2001-11-27,7.09,29.74,22.38,79.01,3.63,4.01,100.83
2001-11-28,0.0,29.11,24.58,80.85,2.55,4.62,101.06
2001-11-29,0.0,33.25,21.73,78.72,2.45,6.65,100.48
2001-11-30,0.0,32.3,22.04,80.84,3.47,4.75,100.89
2001-12-01,0.0,33.18,19.78,64.21,2.46,5.84,100.91
2001-12-02,0.0,30.19,18.67,69.48,1.15,5.18,101.38
2001-12-03,0.0,28.41,22.0,68.1,2.02,5.83,101.56
2001-12-04,0.0,29.77,20.06,67.66,1.32,6.09,101.31
2001-12-05,0.0,32.45,22.05,84.94,0.84,6.06,101.08
2001-12-06,0.0,32.18,21.23,61.6,2.34,4.64,101.28
2001-12-07,0.0,33.04,19.04,78.82,1.32,6.23,101.67
2001-12-08,0.0,31.69,20.04,62.66,3.41,5.95,101.43
2001-12-09,0.0,29.53,20.19,77.41,1.7,4.82,100.97
2001-12-10,0.0,29.53,22.79,64.82,1.59,4.97,101.15
2001-12-11,0.0,33.06,20.27,74.7,1.98,4.54,101.53
2001-12-12,0.0,31.32,18.57,68.51,0.35,5.93,101.57
2001-12-13,0.0,30.72,19.57,69.51,1.39,4.86,101.1
2001-12-14,0.0,32.16,20.9,76.57,1.6,4.54,101.5
2001-12-15,0.0,29.65,20.17,60.99,0.2,5.53,101.38
2001-12-16,0.0,31.56,20.99,73.78,2.82,5.66,100.95
2001-12-17,0.0,28.59,18.33,70.63,1.76,5.59,101.22
2001-12-18,0.33,30.65,20.11,59.88,0.76,6.01,101.44
2001-12-19,0.0,29.14,19.15,66.52,1.75,5.85,101.42
2001-12-20,0.0,31.67,20.52,69.38,2.23,6.03,100.88
2001-12-21,0.0,32.26,20.53,78.76,0.59,4.44,100.55
2001-12-22,0.0,32.64,18.73,74.28,1.6,5.0,101.26
2001-12-23,0.0,28.16,20.87,66.06,1.48,5.93,101.23
2001-12-24,0.0,31.31,19.63,76.54,1.47,4.43,101.11
2001-12-25,0.0,29.85,21.55,68.45,2.32,5.19,100.61
2001-12-26,0.0,29.53,20.02,56.64,2.42,5.36,100.48
2001-12-27,0.0,29.84,18.37,68.57,1.31,5.59,101.1
2001-12-28,0.0,31.63,20.93,58.98,1.38,4.94,100.91
2001-12-29,0.0,32.13,20.23,65.25,3.21,5.76,100.78
2001-12-30,0.0,30.85,19.92,78.69,2.61,4.37,101.53
2001-12-31,0.29,30.69,20.46,75.3,2.67,4.9,100.61
2002-01-01,0.0,30.97,20.97,76.13,1.87,5.03,101.04
2002-01-02,0.0,31.58,20.3,80.18,1.65,5.48,101.06
2002-01-03,0.0,32.65,21.92,77.18,1.83,5.98,101.36
2002-01-04,0.0,30.82,19.65,70.08,1.47,6.32,101.09
2002-01-05,0.0,34.12,19.75,72.72,2.77,3.7,101.67
2002-01-06,0.0,30.39,20.7,65.09,1.41,6.17,100.88
2002-01-07,0.0,27.2,19.56,68.08,3.24,6.19,101.12
2002-01-08,0.0,32.01,21.11,75.13,0.81,4.3,100.98
2002-01-09,0.0,30.01,19.75,76.31,1.82,4.39,101.09
2002-01-10,1.92,32.94,19.6,78.58,1.97,5.37,101.95
2002-01-11,0.97,31.18,21.03,67.41,2.32,4.2,100.8
2002-01-12,0.0,34.2,20.06,63.64,3.43,5.88,101.05
2002-01-13,0.0,32.99,22.24,68.3,2.64,5.47,101.43
2002-01-14,0.0,31.07,19.25,71.87,1.3,6.1,101.21
2002-01-15,0.0,32.04,19.96,73.69,1.46,5.57,100.83
2002-01-16,0.0,30.99,19.32,62.21,1.27,5.65,100.8
2002-01-17,0.0,31.02,21.51,82.18,1.13,6.47,101.09
2002-01-18,0.0,33.26,21.92,79.7,1.36,5.3,100.97
2002-01-19,0.0,31.57,21.89,73.6,0.65,6.05,101.35
2002-01-20,0.0,30.51,21.0,73.1,0.78,5.2,101.47
2002-01-21,0.0,31.06,20.72,69.93,2.49,5.62,101.23
2002-01-22,0.0,29.43,19.89,59.23,1.67,5.24,101.32
2002-01-23,0.0,30.77,22.89,69.72,1.76,4.5,101.38
2002-01-24,0.0,31.6,19.53,73.83,1.21,6.19,101.25
2002-01-25,0.0,31.45,20.14,64.69,2.87,5.97,101.1
2002-01-26,0.0,31.81,17.1,78.8,2.41,4.11,101.02
2002-01-27,0.0,33.35,21.79,77.06,0.45,5.26,101.17
2002-01-28,0.0,28.57,22.15,68.64,1.76,4.76,101.2
2002-01-29,0.0,28.78,22.16,69.76,1.22,6.08,101.25
2002-01-30,0.0,32.12,23.5,72.23,1.29,7.76,100.8
2002-01-31,0.0,31.03,19.2,72.61,1.68,5.91,101.22
2002-02-01,0.0,29.32,19.82,64.53,2.8,5.1,100.82
2002-02-02,0.0,30.75,19.08,72.15,2.74,7.1,101.29
2002-02-03,0.0,31.21,20.02,68.27,1.72,5.99,101.19
2002-02-04,0.77,27.97,21.16,83.76,1.36,5.8,101.46
2002-02-05,0.0,31.13,19.26,76.28,2.12,5.82,101.07
2002-02-06,0.0,30.67,20.96,70.57,2.31,5.0,101.22
2002-02-07,0.59,33.58,19.58,68.98,1.44,4.53,100.54
2002-02-08,0.0,30.65,20.62,73.67,1.76,5.19,101.09
2002-02-09,2.36,31.87,22.19,68.86,1.88,4.77,100.9
2002-02-10,0.0,35.63,20.84,72.58,1.76,5.89,101.43
2002-02-11,0.98,29.54,20.45,65.83,2.91,4.42,101.14
2002-02-12,0.0,29.44,21.66,68.62,0.28,5.71,101.02
2002-02-13,0.0,30.72,20.63,70.41,2.3,5.44,101.26
2002-02-14,0.0,28.56,20.03,72.92,1.34,5.01,100.96
2002-02-15,0.0,31.9,21.04,70.22,1.82,6.06,100.83
2002-02-16,0.44,32.27,18.97,75.39,1.84,6.78,100.94
2002-02-17,0.0,28.38,20.61,63.87,0.2,5.74,101.24
2002-02-18,0.0,30.99,19.79,65.72,1.93,5.8,101.41
2002-02-19,0.0,32.77,20.66,60.48,1.51,7.66,101.13
2002-02-20,0.0,31.44,21.31,68.09,2.01,4.74,101.28
2002-02-21,0.1,32.03,19.52,72.88,0.8,5.29,101.21
2002-02-22,0.0,31.4,19.72,70.6,3.29,4.74,100.67
2002-02-23,1.42,29.35,21.48,72.92,1.46,3.98,101.63
2002-02-24,0.0,31.99,19.17,64.72,3.29,4.2,101.09
2002-02-25,0.0,35.39,19.31,67.39,1.35,5.69,101.06
2002-02-26,0.0,29.64,22.39,67.5,0.2,4.87,101.12
2002-02-27,0.0,32.87,21.97,70.33,0.36,5.05,101.02
2002-02-28,0.83,31.33,19.6,67.37,2.07,4.78,100.79
2002-03-01,0.0,34.88,22.56,76.9,1.85,6.26,100.18
2002-03-02,0.0,35.13,25.68,76.37,1.39,5.61,100.86
2002-03-03,0.0,30.51,24.23,78.58,1.38,4.78,101.04
2002-03-04,0.0,34.55,25.73,72.33,0.5,6.25,101.53
2002-03-05,2.88,32.81,25.77,70.53,2.19,4.86,100.03
