Date,Rainfall(mm),Temperature(C),Humidity(%)
1983-01-05,0.0,24.68,63.11
1983-01-06,0.0,24.54,62.22
1983-01-07,0.0,24.53,57.45
1983-01-08,0.0,24.47,60.49
1983-01-09,0.0,24.63,56.48
1983-01-10,0.0,25.1,55.05
1983-01-11,0.0,24.83,55.91
1983-01-12,0.0,24.64,53.9
1983-01-13,0.0,24.67,55.77
1983-01-14,0.0,25.08,56.86
1983-01-15,0.0,25.7,59.04
1983-01-16,0.19,26.17,58.92
1983-01-17,0.0,26.03,61.31
1983-01-18,0.0,26.02,61.05
1983-01-19,0.0,25.69,61.12
1983-01-20,0.0,25.85,58.67
1983-01-21,0.0,26.59,53.63
1983-01-22,0.0,26.42,51.81
1983-01-23,0.0,26.03,58.17
1983-01-24,0.03,26.86,57.61
1983-01-25,0.52,26.75,64.55
1983-01-26,0.02,27.26,62.17
1983-01-27,0.01,27.06,64.06
1983-01-28,0.01,26.91,65.69
1983-01-29,0.0,26.98,62.85
1983-01-30,0.0,27.29,58.93
1983-01-31,0.0,26.66,61.77
1983-02-01,0.0,26.59,57.28
1983-02-02,0.0,26.18,56.44
1983-02-03,0.0,26.14,58.13
1983-02-04,0.0,25.46,54.84
1983-02-05,0.0,24.97,59.08
1983-02-06,0.0,24.99,61.53
1983-02-07,0.0,25.02,59.45
1983-02-08,0.0,24.87,62.3
1983-02-09,0.0,25.21,64.57
1983-02-10,0.0,26.52,59.27
1983-02-11,0.0,27.16,57.15
1983-02-12,0.0,27.44,56.65
1983-02-13,0.0,27.43,62.32
1983-02-14,0.0,27.4,65.43
1983-02-15,0.0,27.32,66.35
1983-02-16,0.0,27.34,65.91
1983-02-17,0.0,27.21,64.64
1983-02-18,0.0,27.54,62.84
1983-02-19,0.0,27.51,60.65
1983-02-20,0.0,27.46,55.14
1983-02-21,0.0,26.91,52.81
1983-02-22,0.0,26.8,53.1
1983-02-23,0.0,27.06,54.94
1983-02-24,0.0,26.61,56.64
1983-02-25,0.0,26.37,59.35
1983-02-26,0.0,26.53,54.28
1983-02-27,0.0,26.32,58.02
1983-02-28,0.0,26.47,62.12
1983-03-01,0.0,26.54,62.46
1983-03-02,0.07,26.82,59.22
1983-03-03,0.0,27.28,55.34
1983-03-04,0.0,26.9,59.03
1983-03-05,0.0,26.39,62.08
1983-03-06,0.0,26.58,58.42
1983-03-07,0.0,26.74,57.95
1983-03-08,0.0,27.73,57.18
1983-03-09,0.0,28.35,58.71
1983-03-10,0.0,28.76,58.55
1983-03-11,0.06,28.65,61.08
1983-03-12,0.01,29.17,59.03
1983-03-13,0.0,28.23,68.59
1983-03-14,0.02,28.26,67.23
1983-03-15,0.0,28.39,62.81
1983-03-16,0.0,28.53,56.68
1983-03-17,0.0,28.5,58.13
1983-03-18,0.0,28.04,63.85
1983-03-19,0.01,27.81,67.57
1983-03-20,0.01,28.19,62.28
1983-03-21,0.0,27.38,63.97
1983-03-22,0.0,26.81,59.22
1983-03-23,0.0,28.58,52.08
1983-03-24,0.0,28.35,53.74
1983-03-25,0.0,28.17,61.09
1983-03-26,0.0,28.42,59.66
1983-03-27,0.0,28.57,57.92
1983-03-28,0.0,28.15,58.37
1983-03-29,0.0,27.8,56.44
1983-03-30,0.0,28.55,52.36
1983-03-31,0.0,28.92,54.5
1983-04-01,0.0,28.95,56.45
1983-04-02,0.0,29.11,58.04
1983-04-03,0.0,28.22,61.8
1983-04-04,0.0,28.65,57.01
1983-04-05,0.0,29.18,57.94
1983-04-06,0.0,29.02,60.39
1983-04-07,0.0,28.72,63.46
1983-04-08,0.0,28.8,64.99
1983-04-09,0.0,29.02,66.49
1983-04-10,0.0,29.17,58.36
1983-04-11,0.0,29.19,55.94
1983-04-12,0.0,29.21,57.03
1983-04-13,0.0,28.83,61.76
1983-04-14,0.0,28.74,64.72
1983-04-15,0.0,28.69,64.43
1983-04-16,0.0,28.5,63.99
1983-04-17,0.29,28.47,66.11
1983-04-18,0.07,29.05,58.36
1983-04-19,0.0,29.39,55.72
1983-04-20,0.0,29.5,57.16
1983-04-21,0.0,29.46,57.49
1983-04-22,0.0,28.93,61.32
1983-04-23,0.0,28.26,66.31
1983-04-24,0.0,28.47,65.67
1983-04-25,0.0,28.58,64.17
1983-04-26,0.34,28.82,63.74
1983-04-27,0.05,29.85,64.58
1983-04-28,0.05,29.83,65.49
1983-04-29,0.08,29.56,66.85
1983-04-30,0.15,29.23,67.49
1983-05-01,0.1,29.03,66.79
1983-05-02,0.0,29.01,62.51
1983-05-03,0.01,29.48,63.53
1983-05-04,0.02,29.55,66.03
1983-05-05,0.22,29.39,67.43
1983-05-06,0.03,29.02,66.43
1983-05-07,0.0,29.07,68.42
1983-05-08,0.03,28.62,74.43
1983-05-09,0.09,28.81,73.88
1983-05-10,0.04,29.41,64.43
1983-05-11,0.08,29.48,62.55
1983-05-12,0.23,29.12,64.58
1983-05-13,1.0,29.27,63.31
1983-05-14,0.37,29.05,68.14
1983-05-15,1.91,28.86,72.2
1983-05-16,1.39,28.78,73.34
1983-05-17,9.41,29.42,72.55
1983-05-18,15.05,27.6,84.49
1983-05-19,11.48,27.47,81.48
1983-05-20,3.77,27.61,75.39
1983-05-21,4.01,28.36,72.67
1983-05-22,1.2,28.43,75.02
1983-05-23,0.12,28.84,72.93
1983-05-24,0.28,28.1,78.65
1983-05-25,0.02,28.25,77.37
1983-05-26,0.28,28.26,77.26
1983-05-27,1.44,27.53,81.64
1983-05-28,2.13,27.64,81.1
1983-05-29,2.34,27.7,79.51
1983-05-30,0.6,28.18,75.88
1983-05-31,0.02,28.68,71.64
1983-06-01,0.05,28.97,70.51
1983-06-02,0.08,28.25,74.52
1983-06-03,2.65,27.58,74.07
1983-06-04,1.19,27.14,77.56
1983-06-05,0.98,27.39,80.76
1983-06-06,0.66,27.26,80.19
1983-06-07,3.07,27.65,78.2
1983-06-08,3.03,27.91,78.01
1983-06-09,0.41,28.29,76.07
1983-06-10,0.01,28.16,73.91
1983-06-11,2.27,27.73,78.84
1983-06-12,4.75,28.15,77.24
1983-06-13,11.97,27.26,84.51
1983-06-14,18.25,26.87,74.72
1983-06-15,6.84,26.65,77.17
1983-06-16,98.81,26.11,89.63
1983-06-17,42.6,26.6,91.31
1983-06-18,46.94,26.45,91.54
1983-06-19,34.0,26.34,86.71
1983-06-20,8.97,26.6,82.75
1983-06-21,15.02,26.69,85.1
1983-06-22,10.51,26.68,84.76
1983-06-23,19.46,25.08,83.24
1983-06-24,14.97,25.91,78.69
1983-06-25,13.41,25.47,82.12
1983-06-26,19.27,25.84,81.44
1983-06-27,14.69,26.32,86.27
1983-06-28,12.21,26.23,87.15
1983-06-29,5.79,26.24,89.07
1983-06-30,1.98,25.74,90.5
1983-07-01,2.01,25.81,77.1
1983-07-02,1.08,26.29,77.8
1983-07-03,0.94,26.26,83.01
1983-07-04,8.54,26.84,83.55
1983-07-05,8.07,27.0,86.17
1983-07-06,0.43,27.15,84.74
1983-07-07,0.24,26.27,85.8
1983-07-08,2.61,26.01,83.96
1983-07-09,4.69,25.27,82.16
1983-07-10,18.18,25.28,88.51
1983-07-11,31.96,25.63,90.14
1983-07-12,61.99,25.79,90.68
1983-07-13,36.56,26.18,90.94
1983-07-14,68.83,25.52,88.22
1983-07-15,79.13,25.33,89.9
1983-07-16,14.8,25.05,90.0
1983-07-17,27.7,25.16,85.71
1983-07-18,11.61,25.46,84.2
1983-07-19,9.45,25.4,87.98
1983-07-20,66.81,25.48,89.44
1983-07-21,72.32,25.88,88.73
1983-07-22,73.08,26.13,87.14
1983-07-23,49.89,26.01,87.54
1983-07-24,101.8,25.54,92.32
1983-07-25,106.2,25.15,91.53
1983-07-26,29.84,25.42,89.45
1983-07-27,5.13,25.48,88.25
1983-07-28,11.52,25.21,88.73
1983-07-29,10.52,24.41,91.8
1983-07-30,15.74,24.65,90.66
1983-07-31,12.83,25.0,89.88
1983-08-01,21.44,25.43,87.63
1983-08-02,18.13,25.52,88.14
1983-08-03,15.16,25.8,88.31
1983-08-04,5.19,25.92,88.38
1983-08-05,2.08,25.64,89.63
1983-08-06,2.67,25.24,88.62
1983-08-07,18.43,25.71,90.31
1983-08-08,69.47,25.44,92.09
1983-08-09,86.78,25.47,91.5
1983-08-10,48.95,25.48,91.81
1983-08-11,74.84,24.99,92.97
1983-08-12,48.2,25.18,92.95
1983-08-13,76.67,25.0,91.52
1983-08-14,44.9,24.85,91.52
1983-08-15,41.7,24.89,91.63
1983-08-16,46.27,24.98,93.58
1983-08-17,31.92,25.41,92.35
1983-08-18,11.5,25.24,93.05
1983-08-19,25.79,25.04,92.8
1983-08-20,17.24,24.46,91.26
1983-08-21,16.09,24.83,90.24
1983-08-22,61.06,24.81,88.63
1983-08-23,19.84,24.21,89.83
1983-08-24,8.87,24.28,92.0
1983-08-25,3.91,24.93,90.38
1983-08-26,7.65,24.67,90.06
1983-08-27,9.29,24.5,91.07
1983-08-28,6.37,24.9,91.59
1983-08-29,20.16,24.65,91.38
1983-08-30,5.68,24.96,88.06
1983-08-31,4.47,24.79,88.56
1983-09-01,8.26,24.35,86.58
1983-09-02,29.18,24.84,87.66
1983-09-03,21.31,24.89,89.34
1983-09-04,5.53,24.97,87.57
1983-09-05,9.41,24.7,90.3
1983-09-06,14.38,25.23,90.48
1983-09-07,53.96,24.65,91.36
1983-09-08,18.95,24.46,90.77
1983-09-09,3.84,24.7,90.67
1983-09-10,9.21,25.16,88.63
1983-09-11,20.6,24.83,90.08
1983-09-12,18.11,24.6,86.98
1983-09-13,13.91,24.98,89.88
1983-09-14,12.64,25.18,90.03
1983-09-15,19.46,24.77,90.76
1983-09-16,42.28,24.63,90.85
1983-09-17,9.12,24.83,91.32
1983-09-18,20.03,24.79,88.54
1983-09-19,24.89,25.09,86.43
1983-09-20,4.1,25.23,88.38
1983-09-21,1.72,25.03,88.41
1983-09-22,7.87,24.54,90.47
1983-09-23,38.42,24.19,88.97
1983-09-24,24.9,24.42,89.45
1983-09-25,5.7,25.16,88.07
1983-09-26,10.97,25.08,85.01
1983-09-27,7.13,24.91,84.7
1983-09-28,2.51,24.76,82.39
1983-09-29,20.88,25.19,86.9
1983-09-30,30.42,25.14,88.71
1983-10-01,3.08,25.27,87.27
1983-10-02,2.93,24.75,88.78
1983-10-03,12.88,25.27,89.99
1983-10-04,56.39,25.01,90.36
1983-10-05,15.7,25.79,90.74
1983-10-06,2.32,25.36,85.57
1983-10-07,0.14,25.34,84.01
1983-10-08,0.01,25.62,79.4
1983-10-09,0.02,25.26,81.02
1983-10-10,0.0,25.71,80.74
1983-10-11,0.0,25.37,82.08
1983-10-12,0.0,25.45,83.96
1983-10-13,0.06,25.89,84.96
1983-10-14,0.51,25.57,83.68
1983-10-15,0.2,24.86,84.52
1983-10-16,0.24,25.02,83.74
1983-10-17,0.7,24.72,83.71
1983-10-18,0.54,24.69,79.88
1983-10-19,0.16,24.3,84.44
1983-10-20,0.11,24.66,84.51
1983-10-21,0.15,25.7,84.13
1983-10-22,0.01,24.61,75.45
1983-10-23,0.0,24.7,76.07
1983-10-24,0.1,25.68,78.23
1983-10-25,0.52,26.48,82.04
1983-10-26,10.38,26.16,86.28
1983-10-27,11.86,25.86,85.63
1983-10-28,5.62,25.29,87.39
1983-10-29,5.44,24.83,84.95
1983-10-30,9.03,25.92,80.43
1983-10-31,7.17,25.85,84.9
1983-11-01,6.89,26.41,82.36
1983-11-02,5.47,25.26,90.63
1983-11-03,7.85,25.22,88.95
1983-11-04,4.25,25.79,84.49
1983-11-05,10.73,25.73,84.99
1983-11-06,6.91,25.51,75.05
1983-11-07,0.0,24.94,71.3
1983-11-08,0.02,24.61,67.04
1983-11-09,0.0,25.24,73.85
1983-11-10,0.0,24.83,77.73
1983-11-11,0.0,24.39,78.37
1983-11-12,0.0,24.51,71.61
1983-11-13,0.0,23.81,66.83
1983-11-14,0.0,24.11,67.88
1983-11-15,0.0,24.12,72.71
1983-11-16,0.0,24.21,73.0
1983-11-17,0.0,24.68,72.62
1983-11-18,0.0,25.19,75.18
1983-11-19,0.04,25.96,77.18
1983-11-20,0.21,25.95,80.65
1983-11-21,0.08,25.43,77.81
1983-11-22,0.01,25.32,77.76
1983-11-23,0.0,24.6,65.37
1983-11-24,0.01,24.29,69.08
1983-11-25,0.03,24.94,73.6
1983-11-26,0.0,25.26,73.85
1983-11-27,0.0,24.78,67.84
1983-11-28,0.0,25.87,76.68
1983-11-29,0.0,26.2,73.73
1983-11-30,0.0,25.45,72.72
1983-12-01,0.01,25.69,72.13
1983-12-02,0.0,25.44,74.55
1983-12-03,0.1,25.26,76.83
1983-12-04,0.74,23.81,81.96
1983-12-05,0.17,24.4,78.84
1983-12-06,0.0,25.29,70.65
1983-12-07,0.0,24.9,66.7
1983-12-08,0.0,25.11,69.46
1983-12-09,0.0,25.41,75.36
1983-12-10,0.15,26.29,76.38
1983-12-11,0.1,26.0,74.65
1983-12-12,0.19,25.24,80.4
1983-12-13,1.67,26.18,73.55
1983-12-14,0.41,26.5,72.33
1983-12-15,0.05,26.76,69.61
1983-12-16,0.0,26.53,66.32
1983-12-17,0.0,26.15,61.66
1983-12-18,0.0,25.9,66.38
1983-12-19,0.0,25.15,64.39
1983-12-20,0.0,26.27,68.18
1983-12-21,0.01,24.69,70.13
1983-12-22,0.03,26.45,67.57
1983-12-23,1.95,26.3,73.36
1983-12-24,3.8,25.68,80.67
1983-12-25,5.25,25.64,83.77
1983-12-26,5.35,25.48,82.18
1983-12-27,1.52,25.36,81.2
1983-12-28,1.22,25.78,79.1
1983-12-29,0.57,25.0,80.23
1983-12-30,5.94,25.76,76.05
1983-12-31,0.32,25.55,78.29
1984-01-01,0.59,25.15,79.84
1984-01-02,0.05,25.58,76.92
1984-01-03,0.01,26.37,74.15
1984-01-04,0.09,26.45,73.0
1984-01-05,0.05,26.16,74.53
1984-01-06,0.0,26.32,74.74
1984-01-07,0.1,26.26,74.34
1984-01-08,0.15,25.76,74.43
1984-01-09,0.0,26.06,65.99
1984-01-10,0.0,25.73,69.66
1984-01-11,0.01,26.31,66.78
1984-01-12,0.02,26.25,59.65
1984-01-13,0.0,26.73,60.31
1984-01-14,0.0,26.51,60.38
1984-01-15,0.04,26.54,67.64
1984-01-16,0.14,26.71,70.98
1984-01-17,0.13,26.52,70.42
1984-01-18,0.12,26.94,71.16
1984-01-19,0.09,25.67,81.54
1984-01-20,0.06,26.9,71.26
1984-01-21,0.0,25.97,67.3
1984-01-22,0.0,25.4,59.8
1984-01-23,0.0,25.12,62.91
1984-01-24,0.0,25.56,64.73
1984-01-25,0.0,26.44,66.04
1984-01-26,0.0,26.33,63.32
1984-01-27,0.0,26.35,64.66
1984-01-28,0.0,26.62,66.27
1984-01-29,0.01,26.9,65.36
1984-01-30,0.78,27.21,66.15
1984-01-31,0.17,27.2,64.63
1984-02-01,0.0,27.0,66.84
1984-02-02,0.0,27.15,66.43
1984-02-03,0.0,27.34,56.37
1984-02-04,0.0,27.94,61.99
1984-02-05,0.01,28.51,57.57
1984-02-06,0.09,28.43,61.29
1984-02-07,0.1,28.6,62.84
1984-02-08,0.48,27.67,71.45
1984-02-09,1.58,28.58,66.47
1984-02-10,2.49,27.49,71.67
1984-02-11,0.22,28.45,64.54
1984-02-12,0.0,28.56,60.86
1984-02-13,0.34,28.02,63.55
1984-02-14,1.97,27.53,65.76
1984-02-15,0.35,27.99,56.57
1984-02-16,0.3,28.46,61.76
1984-02-17,0.16,27.67,70.12
1984-02-18,0.98,27.97,65.21
1984-02-19,0.27,27.6,57.77
1984-02-20,0.0,27.15,56.62
1984-02-21,0.0,27.76,61.31
1984-02-22,0.0,28.35,60.64
1984-02-23,0.02,28.19,61.76
1984-02-24,0.09,28.57,61.96
1984-02-25,0.02,28.61,62.34
1984-02-26,0.27,28.64,60.29
1984-02-27,0.07,28.67,56.86
1984-02-28,0.0,28.77,50.77
1984-02-29,0.0,29.27,52.15
1984-03-01,0.0,29.4,53.4
1984-03-02,0.0,29.35,42.68
1984-03-03,0.0,29.55,45.2
1984-03-04,0.21,29.0,56.79
1984-03-05,15.04,27.41,65.03
1984-03-06,9.63,26.12,72.91
1984-03-07,1.69,25.4,79.66
1984-03-08,1.23,24.42,81.42
1984-03-09,0.35,26.75,70.9
1984-03-10,0.15,27.41,70.31
1984-03-11,0.19,27.84,72.98
1984-03-12,0.49,28.29,70.87
1984-03-13,0.11,28.53,64.21
1984-03-14,0.36,28.56,61.62
1984-03-15,0.22,28.91,64.84
1984-03-16,0.16,29.64,60.72
1984-03-17,0.02,29.11,63.02
1984-03-18,0.0,28.94,65.9
1984-03-19,0.0,29.36,63.41
1984-03-20,0.0,29.75,60.35
1984-03-21,0.0,29.72,57.52
1984-03-22,0.04,29.11,63.25
1984-03-23,0.03,28.83,66.5
1984-03-24,0.04,28.84,64.06
1984-03-25,0.15,28.97,62.5
1984-03-26,0.01,29.15,60.48
1984-03-27,0.02,28.94,62.25
1984-03-28,0.02,29.07,62.71
1984-03-29,0.02,28.43,68.21
1984-03-30,0.07,28.71,67.56
1984-03-31,0.06,28.97,66.83
1984-04-01,0.96,28.87,67.46
1984-04-02,0.74,29.46,66.61
1984-04-03,0.64,28.55,70.68
1984-04-04,7.77,27.91,75.04
1984-04-05,18.64,27.96,76.11
1984-04-06,10.42,27.12,84.91
1984-04-07,2.01,27.32,83.82
1984-04-08,2.32,27.9,77.99
1984-04-09,2.33,28.71,68.71
1984-04-10,0.39,29.39,65.09
1984-04-11,0.81,29.0,68.59
1984-04-12,1.1,29.24,67.22
1984-04-13,1.69,27.98,75.53
1984-04-14,1.09,28.86,69.73
1984-04-15,0.72,27.93,76.94
1984-04-16,0.63,27.9,73.65
1984-04-17,0.34,28.27,72.14
1984-04-18,0.33,28.06,72.84
1984-04-19,0.53,27.68,74.0
1984-04-20,1.1,28.01,71.09
1984-04-21,1.48,29.02,71.56
1984-04-22,0.63,29.49,69.26
1984-04-23,0.16,29.26,67.92
1984-04-24,0.99,28.77,69.73
1984-04-25,2.34,28.58,68.71
1984-04-26,0.38,28.33,65.59
1984-04-27,0.12,28.42,65.6
1984-04-28,0.16,28.79,69.23
1984-04-29,0.45,29.36,68.18
1984-04-30,0.39,29.41,68.83
1984-05-01,0.07,29.54,67.11
1984-05-02,0.02,29.37,65.74
1984-05-03,0.01,29.25,66.35
1984-05-04,0.04,29.56,67.21
1984-05-05,0.08,29.24,69.67
1984-05-06,0.08,29.38,68.48
1984-05-07,0.14,29.12,71.11
1984-05-08,0.04,29.22,70.65
1984-05-09,0.1,28.73,71.44
1984-05-10,0.35,29.23,70.13
1984-05-11,0.29,30.04,66.95
1984-05-12,0.27,29.59,70.62
1984-05-13,0.52,29.46,68.46
1984-05-14,0.17,29.98,62.48
1984-05-15,0.68,29.52,69.18
1984-05-16,0.8,29.96,65.11
1984-05-17,0.93,29.38,68.82
1984-05-18,2.49,28.66,72.91
1984-05-19,1.16,28.59,70.25
1984-05-20,2.97,28.85,67.95
1984-05-21,2.08,28.36,72.69
1984-05-22,0.14,28.92,69.59
1984-05-23,0.66,28.34,76.4
1984-05-24,0.15,28.51,74.28
1984-05-25,0.08,29.19,71.67
1984-05-26,0.3,29.35,63.27
1984-05-27,0.52,27.25,67.9
1984-05-28,0.44,27.5,77.07
1984-05-29,0.38,28.58,73.38
1984-05-30,0.3,29.5,68.28
1984-05-31,0.85,27.94,75.66
1984-06-01,2.72,28.24,71.91
1984-06-02,8.94,27.18,79.17
1984-06-03,77.01,26.34,88.13
1984-06-04,37.0,26.5,89.11
1984-06-05,8.24,26.64,85.89
1984-06-06,13.38,26.59,88.69
1984-06-07,23.27,26.87,88.65
1984-06-08,32.72,25.85,90.62
1984-06-09,23.97,25.38,90.36
1984-06-10,25.98,25.97,83.59
1984-06-11,21.19,26.35,88.9
1984-06-12,12.9,26.22,89.65
1984-06-13,8.52,25.87,86.96
1984-06-14,9.71,25.86,87.36
1984-06-15,17.38,26.5,88.17
1984-06-16,27.69,26.57,88.25
1984-06-17,57.82,26.14,89.36
1984-06-18,89.26,25.55,86.47
1984-06-19,150.14,25.92,87.34
1984-06-20,64.44,25.71,89.55
1984-06-21,34.13,25.07,89.06
1984-06-22,16.35,24.86,89.2
1984-06-23,57.96,24.98,92.37
1984-06-24,23.75,25.56,90.37
1984-06-25,39.74,24.78,91.92
1984-06-26,8.75,24.49,88.84
1984-06-27,30.1,24.66,87.17
1984-06-28,17.61,25.02,91.2
1984-06-29,14.31,25.2,92.32
1984-06-30,49.53,24.69,91.17
1984-07-01,69.79,24.75,87.29
1984-07-02,41.74,25.07,88.39
1984-07-03,12.36,25.66,89.83
1984-07-04,10.85,25.64,90.74
1984-07-05,4.45,25.4,90.79
1984-07-06,9.86,25.35,91.06
1984-07-07,13.23,25.13,90.96
1984-07-08,6.31,25.0,90.67
1984-07-09,1.27,24.48,92.61
1984-07-10,1.9,25.24,87.65
1984-07-11,7.62,24.77,89.83
1984-07-12,9.42,24.66,90.89
1984-07-13,3.64,24.77,91.65
1984-07-14,72.95,25.08,91.32
1984-07-15,61.87,25.01,89.53
1984-07-16,45.69,25.05,88.47
1984-07-17,28.27,25.04,88.64
1984-07-18,34.93,24.91,88.98
1984-07-19,20.74,24.63,88.94
1984-07-20,11.14,24.62,90.62
1984-07-21,46.37,24.24,90.52
1984-07-22,15.06,24.2,91.15
1984-07-23,33.8,24.04,88.53
1984-07-24,35.32,23.76,89.62
1984-07-25,8.97,23.86,90.69
1984-07-26,13.16,24.37,88.04
1984-07-27,11.2,24.86,89.55
1984-07-28,11.66,24.95,88.6
1984-07-29,6.21,24.72,89.28
1984-07-30,5.64,24.48,91.72
1984-07-31,16.98,24.58,92.03
1984-08-01,60.03,24.83,93.1
1984-08-02,26.34,25.02,90.38
1984-08-03,16.72,24.86,90.33
1984-08-04,16.78,24.73,89.76
1984-08-05,11.8,24.45,90.8
1984-08-06,20.77,24.84,87.28
1984-08-07,21.87,24.64,86.94
1984-08-08,50.28,24.42,86.41
1984-08-09,23.81,24.6,87.53
1984-08-10,6.13,24.79,86.55
1984-08-11,5.94,25.02,86.42
1984-08-12,2.11,25.29,86.96
1984-08-13,0.87,25.26,85.96
1984-08-14,4.54,25.04,88.75
1984-08-15,13.87,24.96,88.96
1984-08-16,15.93,24.8,90.16
1984-08-17,10.33,24.64,89.79
1984-08-18,19.09,24.58,89.55
1984-08-19,4.62,24.79,88.54
1984-08-20,5.98,24.72,88.83
1984-08-21,20.86,24.76,89.49
1984-08-22,25.97,24.9,87.65
1984-08-23,16.6,24.67,87.67
1984-08-24,20.22,24.55,89.21
1984-08-25,6.65,24.91,86.87
1984-08-26,0.76,24.84,88.58
1984-08-27,1.67,24.55,89.48
1984-08-28,0.83,24.34,90.61
1984-08-29,2.01,24.52,89.99
1984-08-30,5.03,24.43,89.38
1984-08-31,5.28,24.64,88.6
1984-09-01,4.01,24.8,89.26
1984-09-02,13.76,24.85,89.85
1984-09-03,9.72,25.06,88.56
1984-09-04,10.04,24.87,89.3
1984-09-05,4.66,24.61,90.12
1984-09-06,5.02,24.77,88.46
1984-09-07,1.01,24.91,86.22
1984-09-08,0.25,24.88,86.3
1984-09-09,0.45,24.45,86.95
1984-09-10,9.21,24.02,88.87
1984-09-11,4.24,24.14,87.08
1984-09-12,12.76,24.28,88.0
1984-09-13,4.45,24.48,86.25
1984-09-14,0.99,24.65,84.55
1984-09-15,1.27,24.91,84.42
1984-09-16,2.28,25.27,85.73
1984-09-17,0.5,23.99,90.35
1984-09-18,0.22,24.38,88.47
1984-09-19,0.03,24.74,82.78
1984-09-20,0.59,25.42,83.18
1984-09-21,4.2,25.44,87.37
1984-09-22,4.22,25.15,89.44
1984-09-23,3.82,25.34,88.2
1984-09-24,5.14,25.67,84.87
1984-09-25,4.51,25.95,89.92
1984-09-26,6.42,25.36,92.1
1984-09-27,3.35,25.4,87.19
1984-09-28,9.97,25.12,92.62
1984-09-29,7.17,25.53,88.71
1984-09-30,4.63,25.24,88.63
1984-10-01,9.99,25.62,89.89
1984-10-02,17.94,25.95,88.64
1984-10-03,9.59,25.69,88.69
1984-10-04,5.72,25.11,87.35
1984-10-05,11.22,25.07,91.68
1984-10-06,10.35,25.02,87.44
1984-10-07,4.33,25.27,87.87
1984-10-08,12.38,24.65,89.68
1984-10-09,12.14,24.88,86.35
1984-10-10,41.73,24.28,87.54
1984-10-11,6.04,23.84,88.43
1984-10-12,5.45,24.04,91.36
1984-10-13,9.7,24.69,89.85
1984-10-14,1.86,24.84,84.91
1984-10-15,2.26,24.72,83.49
1984-10-16,0.03,24.13,81.96
1984-10-17,0.18,23.51,81.7
1984-10-18,0.02,23.93,78.8
1984-10-19,0.0,24.71,84.25
1984-10-20,0.18,25.23,85.59
1984-10-21,0.17,25.11,85.09
1984-10-22,0.23,25.08,79.65
1984-10-23,0.11,25.09,76.95
1984-10-24,2.85,25.33,82.25
1984-10-25,1.35,26.14,83.01
1984-10-26,7.15,25.78,82.09
1984-10-27,0.99,26.09,81.73
1984-10-28,0.38,25.87,81.5
1984-10-29,0.03,25.6,81.8
1984-10-30,0.0,25.97,78.39
1984-10-31,0.0,26.54,71.89
1984-11-01,0.2,26.28,72.05
1984-11-02,0.05,26.0,76.53
1984-11-03,0.02,26.23,80.55
1984-11-04,0.79,26.08,80.85
1984-11-05,4.0,25.61,83.14
1984-11-06,1.18,26.59,73.1
1984-11-07,0.53,26.68,72.8
1984-11-08,0.63,26.29,74.65
1984-11-09,0.08,26.61,75.21
1984-11-10,0.0,25.87,75.89
1984-11-11,0.0,25.58,72.75
1984-11-12,0.0,25.2,72.96
1984-11-13,0.02,25.98,75.87
1984-11-14,0.06,26.79,79.57
1984-11-15,0.03,26.45,78.68
1984-11-16,0.39,25.62,82.07
1984-11-17,0.52,25.93,79.33
1984-11-18,0.79,25.88,83.03
1984-11-19,0.53,26.2,79.41
1984-11-20,1.17,26.12,79.42
1984-11-21,0.81,25.62,82.0
1984-11-22,0.77,25.21,84.21
1984-11-23,0.55,25.52,79.34
1984-11-24,0.2,26.05,70.98
1984-11-25,0.08,26.08,66.95
1984-11-26,0.0,25.7,65.96
1984-11-27,0.02,26.09,63.47
1984-11-28,0.0,26.21,70.68
1984-11-29,0.0,25.84,71.27
1984-11-30,0.0,25.53,66.68
1984-12-01,0.13,25.84,73.93
1984-12-02,6.74,26.55,80.71
1984-12-03,0.15,26.3,80.63
1984-12-04,0.28,26.55,78.87
1984-12-05,0.42,26.59,81.26
1984-12-06,0.17,26.02,76.93
1984-12-07,0.3,26.24,71.92
1984-12-08,0.02,25.92,68.64
1984-12-09,0.0,25.88,67.8
1984-12-10,0.0,25.96,64.44
1984-12-11,0.0,26.47,63.79
1984-12-12,0.01,25.43,60.62
1984-12-13,0.0,25.0,63.85
1984-12-14,0.0,25.43,67.39
1984-12-15,0.0,25.69,66.13
1984-12-16,0.0,25.04,60.95
1984-12-17,0.0,24.86,59.34
1984-12-18,0.0,24.75,59.23
1984-12-19,0.0,25.53,58.72
1984-12-20,0.02,25.43,60.23
1984-12-21,0.01,25.17,55.55
1984-12-22,0.0,24.76,64.63
1984-12-23,0.0,25.27,64.21
1984-12-24,0.0,25.11,57.66
1984-12-25,0.0,24.96,51.2
1984-12-26,0.0,24.66,56.45
1984-12-27,0.0,26.37,63.46
1984-12-28,0.0,27.21,64.74
1984-12-29,0.0,27.5,64.8
1984-12-30,0.0,28.03,63.31
1984-12-31,0.14,27.27,67.8
1985-01-01,2.18,27.11,72.48
1985-01-02,2.1,26.91,69.71
1985-01-03,0.97,26.68,73.09
1985-01-04,2.12,25.57,78.68
1985-01-05,1.76,26.43,75.73
1985-01-06,0.31,26.36,77.34
1985-01-07,0.4,26.99,70.49
1985-01-08,0.3,27.08,66.07
